2024-11-11-17-15-02-834749 Update {"id":7436071453755340202726,"timestamp":1731345302.834749,"source":null,"xpath":"/svg:svg","attrs":{"x":0,"y":0,"width":240,"height":330}}
2024-11-11-17-15-05-087022 MouseMotionEvent {"id":7436071463372886491841,"timestamp":1731345305.0732927,"source":7436071453477982717689,"position":[178.0,38.0],"relative":[10.0,1.0],"target":["root","system_monitoring","lights","light-1","light-2","light-2-button","guidance_arrow"],"position_raw":[178.0,38.0],"relative_raw":[10.0,1.0]}
2024-11-11-17-15-05-087022 RenderEvent {"id":7436071463374304029298,"timestamp":1731345305.0732927,"source":7436071453477982717689}
2024-11-11-17-15-05-113901 MouseMotionEvent {"id":7436071463489979535199,"timestamp":1731345305.1005507,"source":7436071453477982717689,"position":[183.0,39.0],"relative":[5.0,1.0],"target":["root","system_monitoring","lights","light-1","light-2","light-2-button","guidance_arrow"],"position_raw":[183.0,39.0],"relative_raw":[5.0,1.0]}
2024-11-11-17-15-05-113901 RenderEvent {"id":7436071463487664757312,"timestamp":1731345305.1005507,"source":7436071453477982717689}
2024-11-11-17-15-05-138302 MouseMotionEvent {"id":7436071463601581827987,"timestamp":1731345305.1267679,"source":7436071453477982717689,"position":[184.0,40.0],"relative":[1.0,1.0],"target":["root","system_monitoring","lights","light-1","light-2","light-2-button","guidance_arrow"],"position_raw":[184.0,40.0],"relative_raw":[1.0,1.0]}
2024-11-11-17-15-05-138302 RenderEvent {"id":7436071463602600771158,"timestamp":1731345305.1267679,"source":7436071453477982717689}
2024-11-11-17-15-05-162433 MouseMotionEvent {"id":7436071463705969955958,"timestamp":1731345305.1507318,"source":7436071453477982717689,"position":[185.0,40.0],"relative":[1.0,0.0],"target":["root","system_monitoring","lights","light-1","light-2","light-2-button","guidance_arrow"],"position_raw":[185.0,40.0],"relative_raw":[1.0,0.0]}
2024-11-11-17-15-05-163544 RenderEvent {"id":7436071463708750144192,"timestamp":1731345305.1516976,"source":7436071453477982717689}
2024-11-11-17-15-05-188208 MouseMotionEvent {"id":7436071463811262912784,"timestamp":1731345305.175968,"source":7436071453477982717689,"position":[186.0,40.0],"relative":[1.0,0.0],"target":["root","system_monitoring","lights","light-1","light-2","light-2-button","guidance_arrow"],"position_raw":[186.0,40.0],"relative_raw":[1.0,0.0]}
2024-11-11-17-15-05-188208 RenderEvent {"id":7436071463811436116770,"timestamp":1731345305.175968,"source":7436071453477982717689}
2024-11-11-17-15-05-212884 RenderEvent {"id":7436071463919001158620,"timestamp":1731345305.2008765,"source":7436071453477982717689}
2024-11-11-17-15-05-237497 RenderEvent {"id":7436071464028973327357,"timestamp":1731345305.2260513,"source":7436071453477982717689}
2024-11-11-17-15-05-264502 RenderEvent {"id":7436071464143685687301,"timestamp":1731345305.252111,"source":7436071453477982717689}
2024-11-11-17-15-05-289050 RenderEvent {"id":7436071464245952486422,"timestamp":1731345305.2767165,"source":7436071453477982717689}
2024-11-11-17-15-05-316935 RenderEvent {"id":7436071464360411818196,"timestamp":1731345305.3039227,"source":7436071453477982717689}
2024-11-11-17-15-05-341850 RenderEvent {"id":7436071464478720544643,"timestamp":1731345305.3302188,"source":7436071453477982717689}
2024-11-11-17-15-05-367124 RenderEvent {"id":7436071464579422130065,"timestamp":1731345305.3544948,"source":7436071453477982717689}
2024-11-11-17-15-05-392920 RenderEvent {"id":7436071464691573661564,"timestamp":1731345305.3802235,"source":7436071453477982717689}
2024-11-11-17-15-05-416985 RenderEvent {"id":7436071464799105240410,"timestamp":1731345305.405046,"source":7436071453477982717689}
2024-11-11-17-15-05-441418 RenderEvent {"id":7436071464900657639902,"timestamp":1731345305.4282858,"source":7436071453477982717689}
2024-11-11-17-15-05-468773 MouseMotionEvent {"id":7436071465015298487855,"timestamp":1731345305.455462,"source":7436071453477982717689,"position":[186.0,41.0],"relative":[0.0,1.0],"target":["root","system_monitoring","lights","light-1","light-2","light-2-button","guidance_arrow"],"position_raw":[186.0,41.0],"relative_raw":[0.0,1.0]}
2024-11-11-17-15-05-468773 RenderEvent {"id":7436071465016013402284,"timestamp":1731345305.455462,"source":7436071453477982717689}
2024-11-11-17-15-05-493572 RenderEvent {"id":7436071465128651802912,"timestamp":1731345305.4820173,"source":7436071453477982717689}
2024-11-11-17-15-05-517157 RenderEvent {"id":7436071465228292166943,"timestamp":1731345305.5056877,"source":7436071453477982717689}
2024-11-11-17-15-05-541171 MouseMotionEvent {"id":7436071465326367040976,"timestamp":1731345305.5282207,"source":7436071453477982717689,"position":[185.0,41.0],"relative":[-1.0,0.0],"target":["root","system_monitoring","lights","light-1","light-2","light-2-button","guidance_arrow"],"position_raw":[185.0,41.0],"relative_raw":[-1.0,0.0]}
2024-11-11-17-15-05-542276 RenderEvent {"id":7436071465329801948296,"timestamp":1731345305.5282207,"source":7436071453477982717689}
2024-11-11-17-15-05-569710 MouseMotionEvent {"id":7436071465449792362538,"timestamp":1731345305.5560908,"source":7436071453477982717689,"position":[185.0,42.0],"relative":[0.0,1.0],"target":["root","system_monitoring","lights","light-1","light-2","light-2-button","guidance_arrow"],"position_raw":[185.0,42.0],"relative_raw":[0.0,1.0]}
2024-11-11-17-15-05-569710 RenderEvent {"id":7436071465447089699591,"timestamp":1731345305.5560908,"source":7436071453477982717689}
2024-11-11-17-15-05-595806 RenderEvent {"id":7436071465564569208058,"timestamp":1731345305.5830932,"source":7436071453477982717689}
2024-11-11-17-15-05-621716 MouseMotionEvent {"id":7436071465681331097352,"timestamp":1731345305.610086,"source":7436071453477982717689,"position":[185.0,43.0],"relative":[0.0,1.0],"target":["root","system_monitoring","lights","light-1","light-2","light-2-button","guidance_arrow"],"position_raw":[185.0,43.0],"relative_raw":[0.0,1.0]}
2024-11-11-17-15-05-622717 RenderEvent {"id":7436071465678581782120,"timestamp":1731345305.610086,"source":7436071453477982717689}
2024-11-11-17-15-05-647364 MouseMotionEvent {"id":7436071465785321911898,"timestamp":1731345305.6348567,"source":7436071453477982717689,"position":[184.0,44.0],"relative":[-1.0,1.0],"target":["root","system_monitoring","lights","light-1","light-2","light-2-button","guidance_arrow"],"position_raw":[184.0,44.0],"relative_raw":[-1.0,1.0]}
2024-11-11-17-15-05-647364 RenderEvent {"id":7436071465783500285714,"timestamp":1731345305.6348567,"source":7436071453477982717689}
2024-11-11-17-15-05-671678 MouseMotionEvent {"id":7436071465890417522140,"timestamp":1731345305.6597946,"source":7436071453477982717689,"position":[183.0,48.0],"relative":[-1.0,4.0],"target":["root","system_monitoring","lights","light-1","light-2","light-2-button","guidance_arrow"],"position_raw":[183.0,48.0],"relative_raw":[-1.0,4.0]}
2024-11-11-17-15-05-671678 RenderEvent {"id":7436071465892398450338,"timestamp":1731345305.6597946,"source":7436071453477982717689}
2024-11-11-17-15-05-696580 MouseMotionEvent {"id":7436071465993912352205,"timestamp":1731345305.6839244,"source":7436071453477982717689,"position":[182.0,52.0],"relative":[-1.0,4.0],"target":["root","system_monitoring","lights","light-1","light-2","light-2-button","guidance_arrow"],"position_raw":[182.0,52.0],"relative_raw":[-1.0,4.0]}
2024-11-11-17-15-05-696580 RenderEvent {"id":7436071465994679094744,"timestamp":1731345305.6839244,"source":7436071453477982717689}
2024-11-11-17-15-05-721411 MouseMotionEvent {"id":7436071466102453439316,"timestamp":1731345305.7088964,"source":7436071453477982717689,"position":[180.0,55.0],"relative":[-2.0,3.0],"target":["root","system_monitoring","lights","light-1","light-2","light-2-button","guidance_arrow"],"position_raw":[180.0,55.0],"relative_raw":[-2.0,3.0]}
2024-11-11-17-15-05-721411 MouseMotionEvent {"id":7436071466102136456452,"timestamp":1731345305.7088964,"source":7436071453477982717689,"position":[180.0,57.0],"relative":[0.0,2.0],"target":["root","system_monitoring","lights","light-1","light-2","light-2-button","guidance_arrow"],"position_raw":[180.0,57.0],"relative_raw":[0.0,2.0]}
2024-11-11-17-15-05-721411 RenderEvent {"id":7436071466103560872969,"timestamp":1731345305.709897,"source":7436071453477982717689}
2024-11-11-17-15-05-747216 MouseMotionEvent {"id":7436071466207423365021,"timestamp":1731345305.7336223,"source":7436071453477982717689,"position":[179.0,59.0],"relative":[-1.0,2.0],"target":["root","system_monitoring","lights","light-1","light-2","light-2-button","guidance_arrow"],"position_raw":[179.0,59.0],"relative_raw":[-1.0,2.0]}
2024-11-11-17-15-05-747216 RenderEvent {"id":7436071466208250396387,"timestamp":1731345305.7336223,"source":7436071453477982717689}
2024-11-11-17-15-05-822142 MouseMotionEvent {"id":7436071466321398810595,"timestamp":1731345305.7596836,"source":7436071453477982717689,"position":[179.0,61.0],"relative":[0.0,2.0],"target":["root","system_monitoring","lights","light-1","light-2","guidance_arrow"],"position_raw":[179.0,61.0],"relative_raw":[0.0,2.0]}
2024-11-11-17-15-05-822142 RenderEvent {"id":7436071466319490783634,"timestamp":1731345305.7596836,"source":7436071453477982717689}
2024-11-11-17-15-05-847468 RenderEvent {"id":7436071466641651016192,"timestamp":1731345305.834966,"source":7436071453477982717689}
2024-11-11-17-15-05-871799 MouseMotionEvent {"id":7436071466748167946093,"timestamp":1731345305.8597827,"source":7436071453477982717689,"position":[181.0,59.0],"relative":[2.0,-2.0],"target":["root","system_monitoring","lights","light-1","light-2","light-2-button","guidance_arrow"],"position_raw":[181.0,59.0],"relative_raw":[2.0,-2.0]}
2024-11-11-17-15-05-871799 RenderEvent {"id":7436071466749997484605,"timestamp":1731345305.8597827,"source":7436071453477982717689}
2024-11-11-17-15-05-896167 MouseMotionEvent {"id":7436071466855665143702,"timestamp":1731345305.884661,"source":7436071453477982717689,"position":[183.0,58.0],"relative":[2.0,-1.0],"target":["root","system_monitoring","lights","light-1","light-2","light-2-button","guidance_arrow"],"position_raw":[183.0,58.0],"relative_raw":[2.0,-1.0]}
2024-11-11-17-15-05-896167 RenderEvent {"id":7436071466857374269330,"timestamp":1731345305.884661,"source":7436071453477982717689}
2024-11-11-17-15-05-921722 MouseMotionEvent {"id":7436071466964666465406,"timestamp":1731345305.909794,"source":7436071453477982717689,"position":[183.0,57.0],"relative":[0.0,-1.0],"target":["root","system_monitoring","lights","light-1","light-2","light-2-button","guidance_arrow"],"position_raw":[183.0,57.0],"relative_raw":[0.0,-1.0]}
2024-11-11-17-15-05-922704 MouseButtonEvent {"id":7436071466965030327350,"timestamp":1731345305.909794,"source":7436071453477982717689,"button":0,"position":[183.0,57.0],"status":1,"target":["root","system_monitoring","lights","light-1","light-2","light-2-button","guidance_arrow"],"position_raw":[183.0,57.0]}
2024-11-11-17-15-05-922704 RenderEvent {"id":7436071466969340264776,"timestamp":1731345305.9106617,"source":7436071453477982717689}
2024-11-11-17-15-05-922704 SetLightAction {"id":7436071466968265687451,"timestamp":1731345305.9106617,"source":7436071454186198666310,"target":2,"state":0}
2024-11-11-17-15-05-948917 RenderEvent {"id":7436071467076296625899,"timestamp":1731345305.9350414,"source":7436071453477982717689}
2024-11-11-17-15-05-973936 RenderEvent {"id":7436071467188865955114,"timestamp":1731345305.9616523,"source":7436071453477982717689}
2024-11-11-17-15-05-999069 MouseButtonEvent {"id":7436071467294784538721,"timestamp":1731345305.9864454,"source":7436071453477982717689,"button":0,"position":[183.0,57.0],"status":0,"target":["root","system_monitoring","lights","light-1","light-2","light-2-button","guidance_arrow"],"position_raw":[183.0,57.0]}
2024-11-11-17-15-05-999069 RenderEvent {"id":7436071467293448447795,"timestamp":1731345305.9864454,"source":7436071453477982717689}
2024-11-11-17-15-06-024259 RenderEvent {"id":7436071467403254998684,"timestamp":1731345306.0117898,"source":7436071453477982717689}
2024-11-11-17-15-06-048264 RenderEvent {"id":7436071467510718564386,"timestamp":1731345306.0367482,"source":7436071453477982717689}
2024-11-11-17-15-06-072652 RenderEvent {"id":7436071467614607854139,"timestamp":1731345306.0602844,"source":7436071453477982717689}
2024-11-11-17-15-06-099633 RenderEvent {"id":7436071467720616319884,"timestamp":1731345306.0852942,"source":7436071453477982717689}
2024-11-11-17-15-06-124022 RenderEvent {"id":7436071467840862253144,"timestamp":1731345306.1134605,"source":7436071453477982717689}
2024-11-11-17-15-06-149764 RenderEvent {"id":7436071467944590005170,"timestamp":1731345306.1376443,"source":7436071453477982717689}
2024-11-11-17-15-06-177406 RenderEvent {"id":7436071468058815457025,"timestamp":1731345306.1643963,"source":7436071453477982717689}
2024-11-11-17-15-06-202358 RenderEvent {"id":7436071468176456178716,"timestamp":1731345306.1918817,"source":7436071453477982717689}
2024-11-11-17-15-06-227007 RenderEvent {"id":7436071468280171473428,"timestamp":1731345306.2159324,"source":7436071453477982717689}
2024-11-11-17-15-06-251905 RenderEvent {"id":7436071468387230140675,"timestamp":1731345306.2405026,"source":7436071453477982717689}
2024-11-11-17-15-06-277863 MouseMotionEvent {"id":7436071468493983413399,"timestamp":1731345306.265803,"source":7436071453477982717689,"position":[179.0,86.0],"relative":[-4.0,29.0],"target":["root","system_monitoring","guidance_arrow"],"position_raw":[179.0,86.0],"relative_raw":[-4.0,29.0]}
2024-11-11-17-15-06-277863 RenderEvent {"id":7436071468492090152639,"timestamp":1731345306.265803,"source":7436071453477982717689}
2024-11-11-17-15-06-303493 MouseMotionEvent {"id":7436071468600569776048,"timestamp":1731345306.290805,"source":7436071453477982717689,"position":[175.0,112.0],"relative":[-4.0,26.0],"target":["root","system_monitoring","sliders","slider-1","slider-1-incs","slider-2","slider-2-incs","slider-3","slider-3-incs","slider-4","slider-4-incs","guidance_arrow"],"position_raw":[175.0,112.0],"relative_raw":[-4.0,26.0]}
2024-11-11-17-15-06-303493 RenderEvent {"id":7436071468602424915541,"timestamp":1731345306.290805,"source":7436071453477982717689}
2024-11-11-17-15-06-328130 MouseMotionEvent {"id":7436071468706281142766,"timestamp":1731345306.31558,"source":7436071453477982717689,"position":[172.0,134.0],"relative":[-3.0,22.0],"target":["root","system_monitoring","sliders","slider-1","slider-1-incs","slider-2","slider-2-incs","slider-3","slider-3-incs","slider-4","slider-4-incs","guidance_arrow"],"position_raw":[172.0,134.0],"relative_raw":[-3.0,22.0]}
2024-11-11-17-15-06-328130 RenderEvent {"id":7436071468708039525608,"timestamp":1731345306.31558,"source":7436071453477982717689}
2024-11-11-17-15-06-354195 MouseMotionEvent {"id":7436071468821025881627,"timestamp":1731345306.341401,"source":7436071453477982717689,"position":[170.0,156.0],"relative":[-2.0,22.0],"target":["root","system_monitoring","sliders","slider-1","slider-1-incs","slider-2","slider-2-incs","slider-3","slider-3-incs","slider-4","slider-4-incs","guidance_arrow"],"position_raw":[170.0,156.0],"relative_raw":[-2.0,22.0]}
2024-11-11-17-15-06-354195 RenderEvent {"id":7436071468819435331850,"timestamp":1731345306.341401,"source":7436071453477982717689}
2024-11-11-17-15-06-379711 MouseMotionEvent {"id":7436071468925192315388,"timestamp":1731345306.3669696,"source":7436071453477982717689,"position":[170.0,164.0],"relative":[0.0,8.0],"target":["root","system_monitoring","sliders","slider-1","slider-1-incs","slider-2","slider-2-incs","slider-3","slider-3-incs","slider-4","slider-4-incs","guidance_arrow"],"position_raw":[170.0,164.0],"relative_raw":[0.0,8.0]}
2024-11-11-17-15-06-379711 RenderEvent {"id":7436071468927906698472,"timestamp":1731345306.3669696,"source":7436071453477982717689}
2024-11-11-17-15-06-404784 MouseMotionEvent {"id":7436071469045267491116,"timestamp":1731345306.393058,"source":7436071453477982717689,"position":[169.0,166.0],"relative":[-1.0,2.0],"target":["root","system_monitoring","sliders","slider-1","slider-1-incs","slider-2","slider-2-incs","slider-3","slider-3-incs","slider-4","slider-4-incs","guidance_arrow"],"position_raw":[169.0,166.0],"relative_raw":[-1.0,2.0]}
2024-11-11-17-15-06-404784 RenderEvent {"id":7436071469042624421697,"timestamp":1731345306.393058,"source":7436071453477982717689}
2024-11-11-17-15-06-428910 MouseMotionEvent {"id":7436071469145217231169,"timestamp":1731345306.4174025,"source":7436071453477982717689,"position":[169.0,168.0],"relative":[0.0,2.0],"target":["root","system_monitoring","sliders","slider-1","slider-1-incs","slider-2","slider-2-incs","slider-3","slider-3-incs","slider-4","slider-4-incs","guidance_arrow"],"position_raw":[169.0,168.0],"relative_raw":[0.0,2.0]}
2024-11-11-17-15-06-428910 RenderEvent {"id":7436071469146963546262,"timestamp":1731345306.4174025,"source":7436071453477982717689}
2024-11-11-17-15-06-455424 MouseMotionEvent {"id":7436071469259646804110,"timestamp":1731345306.4430208,"source":7436071453477982717689,"position":[169.0,172.0],"relative":[0.0,4.0],"target":["root","system_monitoring","sliders","slider-1","slider-1-incs","slider-2","slider-2-incs","slider-3","slider-3-incs","slider-4","slider-4-incs","guidance_arrow"],"position_raw":[169.0,172.0],"relative_raw":[0.0,4.0]}
2024-11-11-17-15-06-455424 RenderEvent {"id":7436071469256178215895,"timestamp":1731345306.4439204,"source":7436071453477982717689}
2024-11-11-17-15-06-480169 MouseMotionEvent {"id":7436071469359482512889,"timestamp":1731345306.4678955,"source":7436071453477982717689,"position":[169.0,177.0],"relative":[0.0,5.0],"target":["root","system_monitoring","sliders","slider-1","slider-1-incs","slider-2","slider-2-incs","slider-3","slider-3-incs","slider-4","slider-4-incs","guidance_arrow"],"position_raw":[169.0,177.0],"relative_raw":[0.0,5.0]}
2024-11-11-17-15-06-480169 RenderEvent {"id":7436071469362418253692,"timestamp":1731345306.4678955,"source":7436071453477982717689}
2024-11-11-17-15-06-505906 MouseMotionEvent {"id":7436071469473031227330,"timestamp":1731345306.493347,"source":7436071453477982717689,"position":[169.0,180.0],"relative":[0.0,3.0],"target":["root","system_monitoring","sliders","slider-1","slider-1-incs","slider-2","slider-2-incs","slider-3","slider-3-incs","slider-4","slider-4-incs","guidance_arrow"],"position_raw":[169.0,180.0],"relative_raw":[0.0,3.0]}
2024-11-11-17-15-06-505906 RenderEvent {"id":7436071469470606386175,"timestamp":1731345306.493347,"source":7436071453477982717689}
2024-11-11-17-15-06-533397 MouseMotionEvent {"id":7436071469582583399875,"timestamp":1731345306.519663,"source":7436071453477982717689,"position":[169.0,182.0],"relative":[0.0,2.0],"target":["root","system_monitoring","sliders","slider-1","slider-1-incs","slider-2","slider-2-incs","slider-3","slider-3-incs","slider-4","slider-4-incs","guidance_arrow"],"position_raw":[169.0,182.0],"relative_raw":[0.0,2.0]}
2024-11-11-17-15-06-534957 RenderEvent {"id":7436071469587961810900,"timestamp":1731345306.520777,"source":7436071453477982717689}
2024-11-11-17-15-06-560743 MouseMotionEvent {"id":7436071469706864932709,"timestamp":1731345306.5481431,"source":7436071453477982717689,"position":[169.0,184.0],"relative":[0.0,2.0],"target":["root","system_monitoring","sliders","slider-1","slider-1-incs","slider-2","slider-2-incs","slider-3","slider-3-incs","slider-4","slider-4-incs","guidance_arrow"],"position_raw":[169.0,184.0],"relative_raw":[0.0,2.0]}
2024-11-11-17-15-06-561627 MouseButtonEvent {"id":7436071469708149922433,"timestamp":1731345306.5481431,"source":7436071453477982717689,"button":0,"position":[169.0,184.0],"status":1,"target":["root","system_monitoring","sliders","slider-1","slider-1-incs","slider-2","slider-2-incs","slider-3","slider-3-incs","slider-4","slider-4-incs","guidance_arrow"],"position_raw":[169.0,184.0]}
2024-11-11-17-15-06-561627 RenderEvent {"id":7436071469708922433194,"timestamp":1731345306.5481431,"source":7436071453477982717689}
2024-11-11-17-15-06-585764 RenderEvent {"id":7436071469818886399240,"timestamp":1731345306.5741458,"source":7436071453477982717689}
2024-11-11-17-15-06-611142 RenderEvent {"id":7436071469920048680181,"timestamp":1731345306.597957,"source":7436071453477982717689}
2024-11-11-17-15-06-635311 RenderEvent {"id":7436071470029558238240,"timestamp":1731345306.6235018,"source":7436071453477982717689}
2024-11-11-17-15-06-661057 MouseButtonEvent {"id":7436071470137110298037,"timestamp":1731345306.648449,"source":7436071453477982717689,"button":0,"position":[169.0,184.0],"status":0,"target":["root","system_monitoring","sliders","slider-1","slider-1-incs","slider-2","slider-2-incs","slider-3","slider-3-incs","slider-4","slider-4-incs","guidance_arrow"],"position_raw":[169.0,184.0]}
2024-11-11-17-15-06-661057 RenderEvent {"id":7436071470139830652278,"timestamp":1731345306.648449,"source":7436071453477982717689}
2024-11-11-17-15-06-686624 RenderEvent {"id":7436071470255084162874,"timestamp":1731345306.6751084,"source":7436071453477982717689}
2024-11-11-17-15-06-710201 RenderEvent {"id":7436071470354144785481,"timestamp":1731345306.698978,"source":7436071453477982717689}
2024-11-11-17-15-06-736995 RenderEvent {"id":7436071470459835497547,"timestamp":1731345306.7232616,"source":7436071453477982717689}
2024-11-11-17-15-06-762873 RenderEvent {"id":7436071470581155749613,"timestamp":1731345306.7511475,"source":7436071453477982717689}
2024-11-11-17-15-06-790450 RenderEvent {"id":7436071470686520683552,"timestamp":1731345306.7764287,"source":7436071453477982717689}
2024-11-11-17-15-06-814451 RenderEvent {"id":7436071470800857953809,"timestamp":1731345306.802841,"source":7436071453477982717689}
2024-11-11-17-15-06-838381 RenderEvent {"id":7436071470901214532613,"timestamp":1731345306.8268757,"source":7436071453477982717689}
2024-11-11-17-15-06-863461 RenderEvent {"id":7436071471004412371369,"timestamp":1731345306.850872,"source":7436071453477982717689}
2024-11-11-17-15-06-888146 RenderEvent {"id":7436071471114729721842,"timestamp":1731345306.875939,"source":7436071453477982717689}
2024-11-11-17-15-06-912888 MouseMotionEvent {"id":7436071471223411108633,"timestamp":1731345306.9012694,"source":7436071453477982717689,"position":[166.0,186.0],"relative":[-3.0,2.0],"target":["root","system_monitoring","sliders","slider-1","slider-1-incs","slider-2","slider-2-incs","slider-3","slider-3-background","slider-3-button-container","slider-3-button","slider-3-border","slider-3-incs","slider-4","slider-4-incs","guidance_arrow"],"position_raw":[166.0,186.0],"relative_raw":[-3.0,2.0]}
2024-11-11-17-15-06-912888 RenderEvent {"id":7436071471223059267911,"timestamp":1731345306.9012694,"source":7436071453477982717689}
2024-11-11-17-15-06-946040 MouseMotionEvent {"id":7436071471330300093498,"timestamp":1731345306.9263706,"source":7436071453477982717689,"position":[159.0,192.0],"relative":[-7.0,6.0],"target":["root","system_monitoring","sliders","slider-1","slider-1-incs","slider-2","slider-2-incs","slider-3","slider-3-background","slider-3-button-container","slider-3-button","slider-3-border","slider-3-incs","slider-4","slider-4-incs","guidance_arrow"],"position_raw":[159.0,192.0],"relative_raw":[-7.0,6.0]}
2024-11-11-17-15-06-946040 RenderEvent {"id":7436071471331847012973,"timestamp":1731345306.9263706,"source":7436071453477982717689}
2024-11-11-17-15-06-977582 MouseMotionEvent {"id":7436071471478702288893,"timestamp":1731345306.9601855,"source":7436071453477982717689,"position":[157.0,193.0],"relative":[-2.0,1.0],"target":["root","system_monitoring","sliders","slider-1","slider-1-incs","slider-2","slider-2-incs","slider-3","slider-3-background","slider-3-button-container","slider-3-button","slider-3-border","slider-3-incs","slider-4","slider-4-incs","guidance_arrow"],"position_raw":[157.0,193.0],"relative_raw":[-2.0,1.0]}
2024-11-11-17-15-06-978581 RenderEvent {"id":7436071471477419322484,"timestamp":1731345306.9601855,"source":7436071453477982717689}
2024-11-11-17-15-07-005114 MouseButtonEvent {"id":7436071471611345955214,"timestamp":1731345306.991596,"source":7436071453477982717689,"button":0,"position":[157.0,193.0],"status":1,"target":["root","system_monitoring","sliders","slider-1","slider-1-incs","slider-2","slider-2-incs","slider-3","slider-3-background","slider-3-button-container","slider-3-button","slider-3-border","slider-3-incs","slider-4","slider-4-incs","guidance_arrow"],"position_raw":[157.0,193.0]}
2024-11-11-17-15-07-005114 RenderEvent {"id":7436071471617520864161,"timestamp":1731345306.9925988,"source":7436071453477982717689}
2024-11-11-17-15-07-005114 SetSliderAction {"id":7436071471615056554032,"timestamp":1731345306.9925988,"source":7436071454186198666310,"target":3,"state":null,"relative":false}
2024-11-11-17-15-07-006114 SetSliderAction {"id":7436071471617555837258,"timestamp":1731345306.9925988,"source":7436071454186198666310,"target":3,"state":null,"relative":false}
2024-11-11-17-15-07-034787 RenderEvent {"id":7436071471733314153501,"timestamp":1731345307.019637,"source":7436071453477982717689}
2024-11-11-17-15-07-058408 MouseButtonEvent {"id":7436071471848396654485,"timestamp":1731345307.0468836,"source":7436071453477982717689,"button":0,"position":[157.0,193.0],"status":0,"target":["root","system_monitoring","sliders","slider-1","slider-1-incs","slider-2","slider-2-incs","slider-3","slider-3-background","slider-3-button-container","slider-3-button","slider-3-border","slider-3-incs","slider-4","slider-4-incs","guidance_arrow"],"position_raw":[157.0,193.0]}
2024-11-11-17-15-07-059914 RenderEvent {"id":7436071471846562554874,"timestamp":1731345307.0468836,"source":7436071453477982717689}
2024-11-11-17-15-07-084176 RenderEvent {"id":7436071471959757346535,"timestamp":1731345307.0726864,"source":7436071453477982717689}
2024-11-11-17-15-07-108349 RenderEvent {"id":7436071472063732315561,"timestamp":1731345307.0968275,"source":7436071453477982717689}
2024-11-11-17-15-07-134264 RenderEvent {"id":7436071472164087282543,"timestamp":1731345307.120896,"source":7436071453477982717689}
2024-11-11-17-15-07-160488 RenderEvent {"id":7436071472285942655090,"timestamp":1731345307.1484768,"source":7436071453477982717689}
2024-11-11-17-15-07-185810 MouseButtonEvent {"id":7436071472394053571923,"timestamp":1731345307.1733522,"source":7436071453477982717689,"button":0,"position":[157.0,193.0],"status":1,"target":["root","system_monitoring","sliders","slider-1","slider-1-incs","slider-2","slider-2-incs","slider-3","slider-3-background","slider-3-button-container","slider-3-button","slider-3-border","slider-3-incs","slider-4","slider-4-incs","guidance_arrow"],"position_raw":[157.0,193.0]}
2024-11-11-17-15-07-185810 RenderEvent {"id":7436071472393580711792,"timestamp":1731345307.1733522,"source":7436071453477982717689}
2024-11-11-17-15-07-185810 SetSliderAction {"id":7436071472393104965629,"timestamp":1731345307.1733522,"source":7436071454186198666310,"target":3,"state":null,"relative":false}
2024-11-11-17-15-07-185810 SetSliderAction {"id":7436071472392795490897,"timestamp":1731345307.1733522,"source":7436071454186198666310,"target":3,"state":null,"relative":false}
2024-11-11-17-15-07-210221 RenderEvent {"id":7436071472502409073430,"timestamp":1731345307.198208,"source":7436071453477982717689}
2024-11-11-17-15-07-236082 MouseButtonEvent {"id":7436071472609649484476,"timestamp":1731345307.2233415,"source":7436071453477982717689,"button":0,"position":[157.0,193.0],"status":0,"target":["root","system_monitoring","sliders","slider-1","slider-1-incs","slider-2","slider-2-incs","slider-3","slider-3-background","slider-3-button-container","slider-3-button","slider-3-border","slider-3-incs","slider-4","slider-4-incs","guidance_arrow"],"position_raw":[157.0,193.0]}
2024-11-11-17-15-07-236082 RenderEvent {"id":7436071472608854516875,"timestamp":1731345307.2233415,"source":7436071453477982717689}
2024-11-11-17-15-07-261021 RenderEvent {"id":7436071472714315220853,"timestamp":1731345307.2482994,"source":7436071453477982717689}
2024-11-11-17-15-07-284933 RenderEvent {"id":7436071472822484770315,"timestamp":1731345307.2734137,"source":7436071453477982717689}
2024-11-11-17-15-07-312403 RenderEvent {"id":7436071472930392554054,"timestamp":1731345307.2983358,"source":7436071453477982717689}
2024-11-11-17-15-07-338591 MouseButtonEvent {"id":7436071473044342903808,"timestamp":1731345307.3259656,"source":7436071453477982717689,"button":0,"position":[157.0,193.0],"status":1,"target":["root","system_monitoring","sliders","slider-1","slider-1-incs","slider-2","slider-2-incs","slider-3","slider-3-background","slider-3-button-container","slider-3-button","slider-3-border","slider-3-incs","slider-4","slider-4-incs","guidance_arrow"],"position_raw":[157.0,193.0]}
2024-11-11-17-15-07-338591 RenderEvent {"id":7436071473044671079412,"timestamp":1731345307.3259656,"source":7436071453477982717689}
2024-11-11-17-15-07-338591 SetSliderAction {"id":7436071473047768148124,"timestamp":1731345307.3259656,"source":7436071454186198666310,"target":3,"state":null,"relative":false}
2024-11-11-17-15-07-338591 SetSliderAction {"id":7436071473045705836202,"timestamp":1731345307.3259656,"source":7436071454186198666310,"target":3,"state":null,"relative":false}
